Band Material,Band Notes,Bezel,COSC Certified,Case Back,Case Dimensions,Case Material,Case Shape,Case Thickness,Clasp,Color/Finish,Complications,Condition,Crystal,Dial Color,Edition,Lug Width,Movement,Screw-in Crown,Water Resistance,url
,,,,,40.5mm ,18kt Rose Gold,Round,11.30mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Tourbillon-with-Case-Cover/1801br%7E12%7E2w6.html
,,Uni-Directional Rotating,,,45mm ,18kt Rose Gold,Round,14.75mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,300m/1000ft,https://www.prestigetime.com/item/Blancpain/Fifty-Fathoms-Tourbillon-8-Days/5025-9530-52a.html
,,Fixed,,,45mm ,18kt Rose Gold,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,Limited Edition,,,No,30m/100ft,https://www.prestigetime.com/item/Hublot/Classic-Fusion-Tourbillon-45mm/505.ox.0180.lr.0904.html
,,Uni-Directional Rotating,,,45mm ,18kt White Gold,Round,14.75mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,300m/1000ft,https://www.prestigetime.com/item/Blancpain/Fifty-Fathoms-Tourbillon-8-Days/5025-9430-52a.html
,,Fixed,,,41mm ,Platinum,Round,15.95mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Tradition-Tourbillon-Hand-Wound-41mm/7047pt%7E11%7E9zu.html
,,,,,36.3mm ,Platinum,Round,8.10mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Perpetual-Calendar-Equation-of-Time/3477pt%7E1e%7E986.html
,,,,,35.5mm ,Platinum,Round,9.00mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Tourbillon-Manual-Wind/3355pt%7E00%7Epa0.html
,,,,,42mm ,Platinum,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,30m/99ft.,https://www.prestigetime.com/item/Ulysse-Nardin/Hourstriker-42mm/6109-103-9%7Ee2.html
,,,,,42mm ,Platinum,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,Yes,30m/99ft.,https://www.prestigetime.com/item/Ulysse-Nardin/Hourstriker-42mm/6109-103-9%7Ee3.html
,,,,,43mm ,18kt Rose Gold,Round,13.20mm,,,,New/Unworn,Scratch Resistant Sapphire,Ivory,Limited Edition,,,No,30m/99ft,https://www.prestigetime.com/item/Jaquet-Droz/Grande-Seconde-Minute-Repeater/j011033202.html
,,Uni-Directional Rotating,,,45mm ,18kt Rose Gold,Round,14.75mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,300m/1000ft,https://www.prestigetime.com/item/Blancpain/Fifty-Fathoms-Tourbillon-8-Days/5025-6230-52a.html
,,,,,39mm ,Platinum,Round,10.7mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Tourbillon-Automatic-Power-Reserve/5317pt%7E12%7Epv0.html
,,Uni-Directional Rotating,,,45mm ,18kt White Gold,Round,14.75mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,300m/1000ft,https://www.prestigetime.com/item/Blancpain/Fifty-Fathoms-Tourbillon-8-Days/5025-5230-52a.html
,,,,,42mm ,Platinum,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,,Yes,30m/99ft.,https://www.prestigetime.com/item/Ulysse-Nardin/Hourstriker-Erotica-42mm/6119-103-9%7Ep0-p2.html
Alligator/Crocodile Leather,,Fixed,,Transparent,41.9mm ,18kt Rose Gold,Round,12.2mm,Deployant Buckle,Brown,Regulator or Regulateur,New/Unworn,Scratch Resistant Sapphire,Silver,,,Manual Wind,No,,https://www.prestigetime.com/item/A-Lange-Sohne/Richard-Lange-Tourbillon-Pour-le-Merite-41-9mm/760.032.html
,,Fixed,,,39.5mm ,Platinum,Round,11.1mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,,No,30m/100ft.,https://www.prestigetime.com/item/A-Lange-Sohne/1815-Tourbillon-Manual-Wind-39-5mm/730.025.html
,,,,,40mm ,Platinum,Round,10.25mm,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Tourbillon-Perpetual-Calendar/3755pr%7E1e%7E9v6.html
,,,,,41.9mm ,18kt Rose Gold,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft,https://www.prestigetime.com/item/A-Lange-Sohne/1815-Rattrapante-Perpetual-Calendar-41-9mm/421.032.html
,,,,,40mm ,Platinum,Round,9.65mm,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Tourbillon-Messidor/5335pt%7E42%7Epw0.html
,,,,,41.9mm ,Platinum,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft,https://www.prestigetime.com/item/A-Lange-Sohne/1815-Rattrapante-Perpetual-Calendar-41-9mm/421.025.html
,,Fixed,,,45mm ,18kt Rose Gold,Round,16.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,,No,30m/99ft,https://www.prestigetime.com/item/IWC/Portuguese-Grande-Complication/IW377402.html
,,,,,40.3mm ,18kt White Gold,Round,13mm,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Classique-Chronograph/5238bb%7E10%7E9v6.dd00.html
,,Fixed,,,43mm ,18kt White Gold,Round,14.30mm,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,,Yes,100m/330ft.,https://www.prestigetime.com/item/Breguet/Marine-Chronograph-Mens/5829bb%7E8s%7E9zu.dd0d.html
,,Fixed,,,43mm ,18kt White Gold,Round,14.30mm,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,,Yes,100m/330ft.,https://www.prestigetime.com/item/Breguet/Marine-Chronograph-Mens/5829bb%7E8d%7E9zu.dd0d.html
,,Fixed,,,43mm ,18kt Rose Gold,Round,14.30mm,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,,Yes,100m/330ft.,https://www.prestigetime.com/item/Breguet/Marine-Chronograph-Mens/5829br%7E8d%7E9zu.dd0d.html
,,Fixed,,,43mm ,18kt Rose Gold,Round,14.30mm,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,,Yes,100m/330ft.,https://www.prestigetime.com/item/Breguet/Marine-Chronograph-Mens/5829br%7E8r%7E9zu.dd0d.html
,,,,,40.3mm ,18kt White Gold,Round,9.40mm,,,,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Tourbillon-Manual-Wind/5359bb%7E6b%7E9v6.dd0d.html
,,Fixed,,,44mm ,Titanium,Polygon,13.20mm,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,Special Edition,,,No,20m/60ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Tourbillon-Chronograph-26347ti-gg-d004ca-01.html
,,,,,40mm ,18kt White Gold,Round,15.22mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Minute-Repeater/5447bb%7E1e%7E9v6.html
,,,,,40mm ,18kt Rose Gold,Round,15.22mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/Breguet-Minute-Repeater-5447br-1e-9v6.html
,,Fixed,,,45mm ,Platinum,Round,16.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,,No,30m/99ft,https://www.prestigetime.com/item/IWC/Portuguese-Grande-Complication/IW377401.html
Alligator/Crocodile Leather,,Fixed,,Transparent,41.9mm ,18kt Rose Gold,Round,12.2mm,Deployant Buckle,Brown,Power Reserve Indicator,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,,https://www.prestigetime.com/item/A-Lange-Sohne/Lange-1-Tourbillon-Perpetual-Calendar-41-9mm/720.032.html
,,,,,47mm ,18kt White Gold,Round,15.75mmmm,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Black,Limited Edition,,,,0m/0ft,https://www.prestigetime.com/item/Jaquet-Droz/Les-Ateliers-d-Art-Automata-THE-CHARMING-BIRD/J031534240.html
,,,,,47mm ,18kt Rose Gold,Round,15.75mmmm,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Black,Limited Edition,,,,0m/0ft,https://www.prestigetime.com/item/Jaquet-Droz/Les-Ateliers-d-Art-Automata-THE-CHARMING-BIRD/J031533240.html
Alligator/Crocodile Leather,,Fixed,,Transparent,41.9mm ,Platinum,Round,12.2mm,Deployant Buckle,Black,Power Reserve Indicator,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,Automatic,No,,https://www.prestigetime.com/item/A-Lange-Sohne/Lange-1-Tourbillon-Perpetual-Calendar-41-9mm/720.025.html
,,,,,50mm X 50mm ,18kt White Gold,Cushion,,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,0ft/0m,https://www.prestigetime.com/item/Audemars-Piguet/Classique-Perpetual-Calendar-Minute-Repeater/26052bc.oo.d092cr.01.html
,,Fixed,,,48.64mm X 72.51mm ,18kt Rose Gold,Rectangle,21.17mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,Limited Edition,,,No,30m/99ft,https://www.prestigetime.com/item/DeWitt/WX-1-Concept/wx-1.36.m1100.html
,,Fixed,,,44mm X 58.5mm from 1st link on each end,18kt White Gold,Polygon,,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,No,20m/60ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Grand-Complication/25865bc.oo.1105bc.01.html
,,Fixed,,,42mm ,Titanium,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,,,,No,0m/0ft,https://www.prestigetime.com/item/Audemars-Piguet/Jules-Audemars-Grand-Complication/25996ti.oo.d002cr.01.html
,,Fixed,,,42mm ,18kt Rose Gold,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,,,,No,0m/0ft,https://www.prestigetime.com/item/Audemars-Piguet/Jules-Audemars-Grand-Complication/25996or.oo.d002cr.01.html
,,Fixed,,,42mm ,Platinum,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,,,,No,0m/0ft,https://www.prestigetime.com/item/Audemars-Piguet/Jules-Audemars-Grand-Complication/25996pt.oo.d002cr.01.html
,,Fixed,,,41mm ,Stainless Steel,Round,11.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,Yes,300m/1000ft,https://www.prestigetime.com/item/Longines/Conquest-Quartz-41mm/L3.659.4.76.5.html
,,Fixed,,,43mm ,Stainless Steel,Round,11.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,200m/660ft,https://www.prestigetime.com/Tag-Heuer-Formula-1-Chronograph-caz1010-ft8024.html
,,Fixed,,,43mm ,Stainless Steel,Round,11.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Blue,Special Edition,,,Yes,200m/660ft,https://www.prestigetime.com/Tag-Heuer-Formula-1-Chronograph-caz1018-fc8213.html
,,Fixed,,,43mm ,Stainless Steel,Round,11.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,Special Edition,,,Yes,200m/660ft,https://www.prestigetime.com/Tag-Heuer-Senna-Special-Editions-caz1015-ba0883.html
,,Fixed,,,39.5mm ,Stainless Steel,Round,9.13mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Maestro/2837-stc-sinat.html
,,Fixed,,,40mm ,Stainless Steel,Round,14mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Heritage-Chronograph/L2.747.4.72.2.html
,,Fixed,,,40mm ,Stainless Steel,Round,14mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Heritage-Chronograph/L2.747.4.52.4.html
,,Fixed,,,40mm ,Stainless Steel,Round,14mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Heritage-Chronograph/L2.747.4.92.4.html
,,Fixed,,,40mm ,Stainless Steel,Round,10mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,100m,https://www.prestigetime.com/item/Tag-Heuer/Link-Quartz-40mm/wat1110.ba0950.html
,,Uni-Directional Rotating,,,43mm ,Black titanium coated steel,Round,12mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,300m,https://www.prestigetime.com/Tag-Heuer-Aquaracer-Automatic-43mm-way208c-fc6383.html
,,Fixed,,,27mm X 34.5mm ,Stainless Steel,Rectangle,5.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m,https://www.prestigetime.com/item/Cartier/Tank-Solo-Quartz/w5200014.html
,,Fixed,,,41mm ,Stainless Steel,Round,14.4mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Heritage-Chronograph/L2.750.4.76.2.html
,,,,,42mm X 42mm ,Stainless Steel,Square,9.80mm,,,,New/Unworn,Scratch Resistant Sapphire,Grey,Limited Edition,,,No,100m/330ft,https://www.prestigetime.com/Bell-Ross-BR03-92-Automatic-42mm-BR0392-GR-ST-SCA.html
,,Uni-Directional Rotating,,,46mm ,Stainless Steel,Round,13.60mm,,,,New/Unworn,Scratch Resistant Sapphire,Bronze,,,,Yes,200m/660ft,https://www.prestigetime.com/item/Breitling/Superocean-Heritage-46mm/a1732033%7Eq524-2LT.html
,,Fixed,,,44mm ,Stainless Steel,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Grey,Special Edition,,,No,100m/330ft.,https://www.prestigetime.com/Tag-Heuer-Senna-Automatic-Chronograph-cbb2010-ba0906.html
,,Fixed,,,41mm ,Stainless Steel,Round,,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,White,,,,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Heritage-Chronograph/L2.801.4.23.2.html
,,Fixed,,,39mm X 39mm ,Stainless Steel,Square,14mm,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Black,,,,No,100m/330ft,https://www.prestigetime.com/item/Tag-Heuer/Monaco-Chronograph/caw2110.fc6177.html
,,Uni-Directional Rotating,,,41mm ,Stainless Steel,Round,,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,Yes,300m/1000ft,https://www.prestigetime.com/Omega-Seamaster-Diver-300m-Co-Axial-Automatic-41mm-212-32-41-20-04-001-Commander-s-Watch-007-James-Bond.html
,,Fixed,,,35.6mm X 42.5mm 48.5mm incl. lugs,Stainless Steel,Tonneau,10.9mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,Yes,30m/100ft.,https://www.prestigetime.com/item/IWC/Da-Vinci-Automatic/IW452305.html
,,Fixed,,,44mm X 44mm (not incl. crown & lugs),Stainless Steel,Cushion,14.8mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,No,300m/1000ft,https://www.prestigetime.com/item/Panerai/Luminor-Marina-44mm/pam00111.html
,,,,,27.5mm X 46mm incl. lugs (38mm not incl. lugs),Stainless Steel,Rectangle,7.2mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,Special Edition,,,No,30m/99ft,https://www.prestigetime.com/item/Jaeger-LeCoultre/Grande-Reverso-Ultra-Thin-Tribute-1931/2788570.html
,,Uni-Directional Rotating,,,40mm ,Stainless Steel,Round,,,,,,Scratch Resistant Sapphire,Green,,,,Yes,300m/1000ft,https://www.prestigetime.com/item/Rolex/Oyster-Perpetual-Submariner-Date/116610LV.html
,,Fixed,,,49mm ,Stainless Steel,Round,17mm,,,,New/Unworn,Scratch Resistant Sapphire,White,,,,Yes,100m/330ft,https://www.prestigetime.com/item/Breitling/Bentley-B05-Unitime/ab0521u0%7Ea755%7E990a.html
,,Fixed,,,35.6mm X 42.5mm 48.5mm incl. lugs,18kt Rose Gold,Tonneau,10.9mm,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,,,Yes,30m/100ft.,https://www.prestigetime.com/item/IWC/Da-Vinci-Automatic/IW452311.html
,,,,,38mm ,18kt White Gold,Round,7.12mm,,,,New/Unworn,Scratch Resistant Sapphire,Diamonds,,,,No,30m/99ft,https://www.prestigetime.com/item/Vacheron-Constantin/Traditionnelle-Manual-Wind-38mm/81579%7E000g-9274.html
,,,,,47mm ,18kt White Gold,Round,18.40mm,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,Limited Edition,,,No,0ft/0m,https://www.prestigetime.com/item/Jaquet-Droz/Les-Ateliers-d-Art-Automata-THE-BIRD-REPEATER/J031034203.html
,,Fixed,,,41mm ,Platinum,Polygon,8.85mm,,,,New/Unworn,Scratch Resistant Sapphire,Grey,Special Edition,,,No,50m/150ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Tourbillon-41mm-26510pt-oo-1220pt-01.html
,,Fixed,,,41mm ,Platinum,Polygon,8.85mm,,,,New/Unworn,Scratch Resistant Sapphire,Grey,,,,No,50m/150ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Tourbillon-41mm-26516pt-zz-1220pt-01.html
,,Fixed,,,45mm ,Ceramic,Round,15.95mm,,,,New/Unworn,Scratch Resistant Sapphire,Skeleton,Limited Edition,,,Yes,100m/330ft,https://www.prestigetime.com/Hublot-Big-Bang-Meca-10-45mm-414-mx-1138-rx-FULL-MAGIC-GOLD.html
,,Fixed,,,44mm ,18kt Rose Gold,Round,15.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/99ft.,https://www.prestigetime.com/item/Vacheron-Constantin/Traditionnelle-Calibre-2755/80172%7E000r-9300.html
,,,,,44mm ,Platinum,Round,17.05mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,No,30m/100ft.,https://www.prestigetime.com/item/Breguet/Classique-Grande-Complications-Double-Tourbillon/5347pt%7E11%7E9zu.html
,,Fixed,,,42mm X 54mm ,Stainless Steel,Polygon,14.2mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,Special Edition,,,Yes,100m/330ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Offshore-Chronograph-42mm/Volcano_26170st.oo.d101cr.01.html
,,Fixed,,,42mm X 54mm ,Stainless Steel,Polygon,14.2mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,Yes,100m/330ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Offshore-Chronograph-42mm/NAVY_26170st.oo.d305cr.01.html
,,Fixed,,,42mm X 54mm ,Stainless Steel,Polygon,14.2mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Special Edition,,,Yes,100m/330ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Offshore-Chronograph-42mm/SAFARI_26170st.oo.d091cr.01.html
,,Fixed,,,42mm X 54mm ,Stainless Steel,Polygon,14.2mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Special Edition,,,Yes,100m/330ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Offshore-Chronograph-42mm/26170st.oo.d101cr.02.html
,,Fixed,,,42mm X 54mm ,Stainless Steel,Polygon,14.2mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Special Edition,,,Yes,100m/330ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Offshore-Chronograph-42mm/PANDA_26170st.oo.1000st.01.html
,,Fixed,,,42mm X 54mm ,Stainless Steel,Polygon,14.2mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,,Yes,100m/330ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Offshore-Chronograph-42mm/26170st.oo.d101cr.03.html
,,Fixed,,,42mm ,18kt Rose Gold,Round,,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,Limited Edition,,,,100m/330ft,https://www.prestigetime.com/item/Bell-Ross/Vintage-WW1/WW1_Heure_Sautante_Pink_Gold.html
,,Fixed,,,39mm X 49mm including lugs,Stainless Steel,Polygon,8.10mm,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,No,50m/150ft,https://www.prestigetime.com/item/Audemars-Piguet/Royal-Oak-Automatic-Calibre-2121-Extra-Thin/15202st.oo.1240st.01.html
,,Fixed,,,46mm X 42mm ,18kt Rose Gold,Tonneau,,,,,New/Unworn,Scratch Resistant Sapphire,White,Limited Edition,,,,30m/100ft,https://www.prestigetime.com/item/Bulgari/Daniel-Roth-Papillon-Voyageur-GMT-Jumping-Hours/brrp46c14glgmtp.html
,,Uni-Directional Rotating,,,51mm ,Titanium,Round,19.30mm,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Black,,,,Yes,1000m/328ft,https://www.prestigetime.com/item/Oris/ProDiver-Chronograph-51mm/01_774_7683_7154-Set.html
,,,,,56.2mm X 51.7mm ,Titanium,Rectangle,,,,,New/Unworn,Scratch Resistant Sapphire,Black,Limited Edition,,,No,30m/100ft,https://www.prestigetime.com/item/Hublot/Masterpiece-MP-02-Key-Of-Time/902.nx.1179.rx.html
,,,,,56.2mm X 51.7mm ,18kt Rose Gold,Rectangle,,,,,New/Unworn,Scratch Resistant Sapphire,Black,Limited Edition,,,No,30m/100ft,https://www.prestigetime.com/item/Hublot/Masterpiece-MP-02-Key-Of-Time/902.ox.1138.rx.html
,,,,,47mm ,18kt White Gold,Round,18.40mm,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,Limited Edition,,,No,0ft/0m,https://www.prestigetime.com/item/Jaquet-Droz/Les-Ateliers-d-Art-Automata-THE-BIRD-REPEATER/J031034202.html
,,,,,47mm ,18kt Rose Gold,Round,18.40mm,,,,New/Unworn,Scratch Resistant Sapphire,Gold,Limited Edition,,,No,0ft/0m,https://www.prestigetime.com/item/Jaquet-Droz/Les-Ateliers-d-Art-Automata-THE-BIRD-REPEATER/J031033202.html
Alligator/Crocodile Leather,,Fixed,,Transparent,45.5mm ,18kt Rose Gold,Round,16.5mm,Deployant Buckle,Brown,Regulator or Regulateur,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,Manual Wind,No,,https://www.prestigetime.com/item/A-Lange-Sohne/Richard-Lange-Perpetual-Calendar-Terraluna-45-5mm/180.032.html
Alligator/Crocodile Leather,,Fixed,,Transparent,45.5mm ,18kt White Gold,Round,16.5mm,Deployant Buckle,Black,Regulator or Regulateur,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,Manual Wind,No,,https://www.prestigetime.com/item/A-Lange-Sohne/Richard-Lange-Perpetual-Calendar-Terraluna-45-5mm/180.026.html
,,Fixed,,,40mm ,18kt Everose Gold,Round,12.20mm,,,,,Scratch Resistant Sapphire,Pink,,,,Yes,100m/330ft,https://www.prestigetime.com/item/Rolex/Cosmograph-Daytona-Everose-Gold/116515_Pink_Baguette_Index.html
,,,,,47mm ,18kt White Gold,Round,18.40mm,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,Limited Edition,,,No,0ft/0m,https://www.prestigetime.com/item/Jaquet-Droz/Les-Ateliers-d-Art-Automata-THE-BIRD-REPEATER/J031034205_ALPINE_VIEW.html
,,,,,47mm ,18kt Rose Gold,Round,18.40mm,,,,New/Unworn,Scratch Resistant Sapphire,Black,Limited Edition,,,No,0ft/0m,https://www.prestigetime.com/item/Jaquet-Droz/Les-Ateliers-d-Art-Automata-THE-BIRD-REPEATER/J031033204_LAKE_GENEVA.html
Alligator/Crocodile Leather,,,,Transparent,41mm ,Stainless Steel & Rose Gold,Round,9.97mm,Deployant Buckle,Black,GMT Time Zone,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,20mm,Automatic,No,,https://www.prestigetime.com/Montblanc-Heritage-Chronometrie-Dual-Time-VASCO-DA-GAMA-113780.html
,,,,,40mm ,Stainless Steel,Round,9.55mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,,No,30m/100ft,https://www.prestigetime.com/Montblanc-Heritage-Chronometrie-Quantieme-Annual-Vasco-Da-Gama-112536.html
,,,,,40mm ,18kt Rose Gold,Round,9.55mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,Limited Edition,,,No,30m/100ft,https://www.prestigetime.com/Montblanc-Heritage-Chronometrie-Quantieme-Annual-Vasco-Da-Gama-112537.html
,,Fixed,,,41mm ,18kt Rose Gold,Polygon,9.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,Yes,20m/60ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Perpetual-Calendar-41mm-26574or-oo-1220or-01.html
,,Fixed,,,41mm ,18kt Rose Gold,Polygon,9.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,Yes,20m/60ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Perpetual-Calendar-41mm-26574or-oo-1220or-02.html
,,Fixed,,,41mm ,Stainless Steel,Polygon,9.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,,Yes,20m/60ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Perpetual-Calendar-41mm-26574st-oo-1220st-01.html
,,Fixed,,,41mm ,Stainless Steel,Polygon,9.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,Yes,20m/60ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Perpetual-Calendar-41mm-26574st-oo-1220st-02.html
,,Fixed,,,41mm ,18kt Yellow Gold,Polygon,9.5mm,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,Yes,20m/60ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Perpetual-Calendar-41mm-26574ba-oo-1220ba-01.html
,,Uni-Directional Rotating,,,42mm X 55mm ,Stainless Steel,Polygon,14.75mm,,,,New/Unworn,Scratch Resistant Sapphire,Blue,,,,Yes,300m/1000ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Offshore-Diver-Chronograph-42mm-26703st-oo-a027ca-01.html
,,Uni-Directional Rotating,,,42mm X 55mm ,Stainless Steel,Polygon,14.75mm,,,,New/Unworn,Scratch Resistant Sapphire,Yellow,,,,Yes,300m/1000ft,https://www.prestigetime.com/Audemars-Piguet-Royal-Oak-Offshore-Diver-Chronograph-42mm-26703st-oo-a051ca-01.html
